id;codigo_estacion;estacion;tramo_horario;numero_de_prestamos;numero_de_devoluciones;fecha_creacion;fecha_baja
5415;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;10H - 11H;144;82;20230530;NA
5419;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;14H - 15H;457;274;20230530;NA
5420;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;15H - 16H;529;229;20230530;NA
5421;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;16H - 17H;123;149;20230530;NA
5422;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;17H - 18H;110;139;20230530;NA
5424;227;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;19H - 20H;118;152;20230530;NA
5430;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;01H - 02H;18;26;20230530;NA
5435;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;06H - 07H;30;142;20230530;NA
5437;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;08H - 09H;122;188;20230530;NA
5438;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;09H - 10H;247;145;20230530;NA
5442;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;13H - 14H;182;160;20230530;NA
5443;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;14H - 15H;239;218;20230530;NA
5448;228;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;19H - 20H;269;173;20230530;NA
5456;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;03H - 04H;3;11;20230530;NA
5458;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;05H - 06H;59;9;20230530;NA
5460;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;07H - 08H;297;72;20230530;NA
5463;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;10H - 11H;181;138;20230530;NA
5464;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;11H - 12H;191;185;20230530;NA
5466;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;13H - 14H;241;258;20230530;NA
5467;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;14H - 15H;176;327;20230530;NA
5471;229;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;18H - 19H;377;346;20230530;NA
5481;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;04H - 05H;7;20;20230530;NA
5488;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;11H - 12H;223;182;20230530;NA
5489;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;12H - 13H;226;212;20230530;NA
5490;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;13H - 14H;290;207;20230530;NA
5491;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;14H - 15H;267;304;20230530;NA
5495;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;18H - 19H;231;317;20230530;NA
5498;230;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;21H - 22H;261;275;20230530;NA
5501;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;00H - 01H;27;99;20230530;NA
5503;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;02H - 03H;5;24;20230530;NA
5507;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;06H - 07H;138;18;20230530;NA
5508;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;07H - 08H;307;134;20230530;NA
5512;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;11H - 12H;269;151;20230530;NA
5514;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;13H - 14H;258;290;20230530;NA
5515;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;14H - 15H;321;447;20230530;NA
5518;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;17H - 18H;194;258;20230530;NA
5521;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;20H - 21H;213;245;20230530;NA
5523;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;22H - 23H;47;216;20230530;NA
5524;231;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;23H - 24H;50;114;20230530;NA
5527;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;02H - 03H;13;38;20230530;NA
5537;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;12H - 13H;359;290;20230530;NA
5538;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;13H - 14H;446;329;20230530;NA
5540;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;15H - 16H;306;380;20230530;NA
5542;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;17H - 18H;343;402;20230530;NA
5543;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;18H - 19H;320;468;20230530;NA
5547;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;22H - 23H;192;161;20230530;NA
5548;232;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;23H - 24H;173;109;20230530;NA
5549;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;00H - 01H;41;204;20230530;NA
5556;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;07H - 08H;545;186;20230530;NA
5561;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;12H - 13H;307;307;20230530;NA
5562;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;13H - 14H;274;273;20230530;NA
5565;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;16H - 17H;269;333;20230530;NA
5567;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;18H - 19H;519;421;20230530;NA
5568;233;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;19H - 20H;426;316;20230530;NA
5580;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;07H - 08H;85;55;20230530;NA
5581;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;08H - 09H;194;82;20230530;NA
5582;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;09H - 10H;180;113;20230530;NA
5587;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;14H - 15H;104;151;20230530;NA
5588;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;15H - 16H;101;93;20230530;NA
5591;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;18H - 19H;139;175;20230530;NA
5592;234;234_PLAZA MUSICO_ESPI_JOSE_ESTEVE;19H - 20H;131;172;20230530;NA
5598;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;01H - 02H;1;48;20230530;NA
5600;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;03H - 04H;3;9;20230530;NA
5601;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;04H - 05H;1;16;20230530;NA
5602;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;05H - 06H;7;14;20230530;NA
5604;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;07H - 08H;131;28;20230530;NA
5607;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;10H - 11H;180;83;20230530;NA
5608;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;11H - 12H;163;91;20230530;NA
5609;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;12H - 13H;140;115;20230530;NA
5610;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;13H - 14H;132;203;20230530;NA
5613;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;16H - 17H;168;115;20230530;NA
5614;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;17H - 18H;191;122;20230530;NA
5616;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;19H - 20H;230;181;20230530;NA
5618;235;235_CONDE_DE_TORREFIEL_CECILIO_PLA;21H - 22H;114;330;20230530;NA
5621;236;236_RIO_SEGRE_RAFAEL_COMPANY;00H - 01H;68;56;20230530;NA
5626;236;236_RIO_SEGRE_RAFAEL_COMPANY;05H - 06H;20;16;20230530;NA
5627;236;236_RIO_SEGRE_RAFAEL_COMPANY;06H - 07H;63;80;20230530;NA
5630;236;236_RIO_SEGRE_RAFAEL_COMPANY;09H - 10H;179;138;20230530;NA
5634;236;236_RIO_SEGRE_RAFAEL_COMPANY;13H - 14H;192;216;20230530;NA
5636;236;236_RIO_SEGRE_RAFAEL_COMPANY;15H - 16H;220;272;20230530;NA
5642;236;236_RIO_SEGRE_RAFAEL_COMPANY;21H - 22H;116;265;20230530;NA
5645;237;237_LEVANTE_UD_AVDA_ECUADOR;00H - 01H;22;66;20230530;NA
5648;237;237_LEVANTE_UD_AVDA_ECUADOR;03H - 04H;6;17;20230530;NA
5653;237;237_LEVANTE_UD_AVDA_ECUADOR;08H - 09H;300;117;20230530;NA
5658;237;237_LEVANTE_UD_AVDA_ECUADOR;13H - 14H;180;183;20230530;NA
5665;237;237_LEVANTE_UD_AVDA_ECUADOR;20H - 21H;205;258;20230530;NA
5669;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;00H - 01H;14;91;20230530;NA
5673;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;04H - 05H;44;3;20230530;NA
5675;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;06H - 07H;255;88;20230530;NA
5683;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;14H - 15H;374;362;20230530;NA
5685;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;16H - 17H;247;268;20230530;NA
5687;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;18H - 19H;306;249;20230530;NA
5688;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;19H - 20H;242;356;20230530;NA
5689;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;20H - 21H;320;341;20230530;NA
5690;238;238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS;21H - 22H;294;379;20230530;NA
5697;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;04H - 05H;5;35;20230530;NA
5700;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;07H - 08H;94;517;20230530;NA
5702;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;09H - 10H;250;315;20230530;NA
5706;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;13H - 14H;261;248;20230530;NA
5708;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;15H - 16H;286;260;20230530;NA
5711;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;18H - 19H;463;259;20230530;NA
5713;239;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;20H - 21H;224;221;20230530;NA
5718;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;01H - 02H;58;17;20230530;NA
5726;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;09H - 10H;96;201;20230530;NA
5728;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;11H - 12H;155;104;20230530;NA
5729;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;12H - 13H;147;83;20230530;NA
5732;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;15H - 16H;255;76;20230530;NA
5733;240;240_CAMP_DEL_TURIA_AVDA_CORTES_VALENCIANAS;16H - 17H;123;69;20230530;NA
5742;241;241_VALL_DE_ALBAIDA_PEATONAL;01H - 02H;11;17;20230530;NA
5753;241;241_VALL_DE_ALBAIDA_PEATONAL;12H - 13H;182;94;20230530;NA
5756;241;241_VALL_DE_ALBAIDA_PEATONAL;15H - 16H;137;211;20230530;NA
5757;241;241_VALL_DE_ALBAIDA_PEATONAL;16H - 17H;173;209;20230530;NA
5760;241;241_VALL_DE_ALBAIDA_PEATONAL;19H - 20H;279;143;20230530;NA
5761;241;241_VALL_DE_ALBAIDA_PEATONAL;20H - 21H;155;157;20230530;NA
5762;241;241_VALL_DE_ALBAIDA_PEATONAL;21H - 22H;216;134;20230530;NA
5763;241;241_VALL_DE_ALBAIDA_PEATONAL;22H - 23H;41;99;20230530;NA
5776;242;242_LA_SAFOR_AVDA_MAESTRO_RODRIGO;11H - 12H;190;153;20230530;NA
5782;242;242_LA_SAFOR_AVDA_MAESTRO_RODRIGO;17H - 18H;222;195;20230530;NA
5791;243;243_ALBACETE_ESQ_MALUQUER;02H - 03H;33;38;20230530;NA
5793;243;243_ALBACETE_ESQ_MALUQUER;04H - 05H;89;15;20230530;NA
5798;243;243_ALBACETE_ESQ_MALUQUER;09H - 10H;348;332;20230530;NA
5805;243;243_ALBACETE_ESQ_MALUQUER;16H - 17H;445;285;20230530;NA
5807;243;243_ALBACETE_ESQ_MALUQUER;18H - 19H;409;380;20230530;NA
5814;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;01H - 02H;9;5;20230530;NA
5816;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;03H - 04H;0;1;20230530;NA
5819;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;06H - 07H;9;111;20230530;NA
5820;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;07H - 08H;41;70;20230530;NA
5822;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;09H - 10H;100;182;20230530;NA
5825;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;12H - 13H;220;260;20230530;NA
5826;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;13H - 14H;194;233;20230530;NA
5827;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;14H - 15H;391;269;20230530;NA
5832;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;19H - 20H;277;174;20230530;NA
5834;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;21H - 22H;134;81;20230530;NA
5836;244;244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA;23H - 24H;15;33;20230530;NA
5838;245;245_9_DE_OCTUBRE_CIEZA;01H - 02H;18;53;20230530;NA
5839;245;245_9_DE_OCTUBRE_CIEZA;02H - 03H;10;9;20230530;NA
5842;245;245_9_DE_OCTUBRE_CIEZA;05H - 06H;83;69;20230530;NA
5845;245;245_9_DE_OCTUBRE_CIEZA;08H - 09H;485;601;20230530;NA
5846;245;245_9_DE_OCTUBRE_CIEZA;09H - 10H;383;500;20230530;NA
5847;245;245_9_DE_OCTUBRE_CIEZA;10H - 11H;384;565;20230530;NA
5849;245;245_9_DE_OCTUBRE_CIEZA;12H - 13H;486;595;20230530;NA
5850;245;245_9_DE_OCTUBRE_CIEZA;13H - 14H;890;747;20230530;NA
5854;245;245_9_DE_OCTUBRE_CIEZA;17H - 18H;440;566;20230530;NA
5857;245;245_9_DE_OCTUBRE_CIEZA;20H - 21H;515;436;20230530;NA
5859;245;245_9_DE_OCTUBRE_CIEZA;22H - 23H;189;220;20230530;NA
5865;246;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;04H - 05H;6;9;20230530;NA
5870;246;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;09H - 10H;342;286;20230530;NA
5873;246;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;12H - 13H;299;252;20230530;NA
5877;246;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;16H - 17H;134;155;20230530;NA
5881;246;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;20H - 21H;243;122;20230530;NA
5893;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;08H - 09H;368;643;20230530;NA
5895;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;10H - 11H;263;183;20230530;NA
5896;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;11H - 12H;304;242;20230530;NA
5898;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;13H - 14H;530;406;20230530;NA
5900;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;15H - 16H;504;281;20230530;NA
5902;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;17H - 18H;297;240;20230530;NA
5903;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;18H - 19H;265;319;20230530;NA
5905;247;247_AVDA_TRES_CRUCES_MUSICO_AYLLON;20H - 21H;364;222;20230530;NA
5909;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;00H - 01H;70;87;20230530;NA
5911;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;02H - 03H;14;31;20230530;NA
5912;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;03H - 04H;3;13;20230530;NA
5920;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;11H - 12H;242;276;20230530;NA
5922;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;13H - 14H;280;234;20230530;NA
5923;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;14H - 15H;586;257;20230530;NA
5926;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;17H - 18H;275;251;20230530;NA
5928;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;19H - 20H;257;282;20230530;NA
5929;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;20H - 21H;232;242;20230530;NA
5930;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;21H - 22H;232;239;20230530;NA
5932;248;248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA;23H - 24H;84;60;20230530;NA
5934;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;01H - 02H;26;27;20230530;NA
5936;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;03H - 04H;9;14;20230530;NA
5941;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;08H - 09H;126;205;20230530;NA
5943;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;10H - 11H;212;213;20230530;NA
5946;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;13H - 14H;206;147;20230530;NA
5953;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;20H - 21H;136;231;20230530;NA
5954;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;21H - 22H;117;178;20230530;NA
5956;249;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;23H - 24H;69;63;20230530;NA
5958;250;250_AVDA_TRES_CRUCES_PIO_XI;01H - 02H;40;57;20230530;NA
5963;250;250_AVDA_TRES_CRUCES_PIO_XI;06H - 07H;19;111;20230530;NA
5964;250;250_AVDA_TRES_CRUCES_PIO_XI;07H - 08H;386;233;20230530;NA
5972;250;250_AVDA_TRES_CRUCES_PIO_XI;15H - 16H;397;410;20230530;NA
5977;250;250_AVDA_TRES_CRUCES_PIO_XI;20H - 21H;297;355;20230530;NA
5981;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;00H - 01H;12;55;20230530;NA
5984;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;03H - 04H;3;3;20230530;NA
5985;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;04H - 05H;0;5;20230530;NA
5987;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;06H - 07H;50;18;20230530;NA
5989;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;08H - 09H;353;51;20230530;NA
5993;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;12H - 13H;82;60;20230530;NA
5999;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;18H - 19H;86;192;20230530;NA
6001;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;20H - 21H;71;76;20230530;NA
6003;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;22H - 23H;60;45;20230530;NA
6004;251;251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA;23H - 24H;62;50;20230530;NA
6005;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;00H - 01H;9;32;20230530;NA
6011;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;06H - 07H;19;179;20230530;NA
6015;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;10H - 11H;66;29;20230530;NA
6021;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;16H - 17H;59;70;20230530;NA
6023;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;18H - 19H;91;65;20230530;NA
6025;252;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;20H - 21H;68;106;20230530;NA
6029;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;00H - 01H;37;92;20230530;NA
6030;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;01H - 02H;10;56;20230530;NA
6033;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;04H - 05H;10;27;20230530;NA
6035;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;06H - 07H;96;176;20230530;NA
6036;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;07H - 08H;478;133;20230530;NA
6038;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;09H - 10H;205;148;20230530;NA
6043;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;14H - 15H;211;406;20230530;NA
6046;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;17H - 18H;359;216;20230530;NA
6047;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;18H - 19H;331;263;20230530;NA
6048;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;19H - 20H;318;295;20230530;NA
6050;253;253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO;21H - 22H;150;435;20230530;NA
6053;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;00H - 01H;69;145;20230530;NA
6054;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;01H - 02H;32;101;20230530;NA
6056;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;03H - 04H;13;23;20230530;NA
6057;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;04H - 05H;10;18;20230530;NA
6059;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;06H - 07H;233;62;20230530;NA
6061;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;08H - 09H;728;331;20230530;NA
6062;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;09H - 10H;564;339;20230530;NA
6069;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;16H - 17H;508;489;20230530;NA
6070;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;17H - 18H;558;468;20230530;NA
6073;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;20H - 21H;558;704;20230530;NA
6076;254;254_AVDA_DR_TOMAS_SALA_CARTEROS;23H - 24H;107;184;20230530;NA
6077;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;00H - 01H;38;109;20230530;NA
6079;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;02H - 03H;13;22;20230530;NA
6081;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;04H - 05H;36;20;20230530;NA
6085;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;08H - 09H;290;128;20230530;NA
6089;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;12H - 13H;199;172;20230530;NA
6091;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;14H - 15H;179;208;20230530;NA
6093;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;16H - 17H;185;240;20230530;NA
6094;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;17H - 18H;195;158;20230530;NA
6097;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;20H - 21H;153;370;20230530;NA
6099;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;22H - 23H;74;144;20230530;NA
6100;255;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;23H - 24H;44;117;20230530;NA
6101;256;256_AVDA_TRES_FORQUES_TURIS;00H - 01H;193;180;20230530;NA
